,Iteration,Time,Fitness,runner_name,schedule,Temperature
13279,2767,1.733824722,16,SA,50,50
13280,2768,1.733824722,16,SA,50,50
13281,2769,1.733824722,16,SA,50,50
13282,2770,1.733824722,16,SA,50,50
13283,2771,1.733824722,16,SA,50,50
13284,2772,1.733824722,16,SA,50,50
13285,2773,1.733824722,16,SA,50,50
13286,2774,1.733824722,16,SA,50,50
13287,2775,1.733824722,16,SA,50,50
13288,2776,1.733824722,16,SA,50,50
13289,2777,1.733824722,16,SA,50,50
13290,2778,1.733824722,16,SA,50,50
13291,2779,1.733824722,16,SA,50,50
13292,2780,1.733824722,16,SA,50,50
13293,2781,1.733824722,16,SA,50,50
13294,2782,1.733824722,16,SA,50,50
13295,2783,1.733824722,16,SA,50,50
13296,2784,1.733824722,16,SA,50,50
13297,2785,1.733824722,16,SA,50,50
13298,2786,1.733824722,16,SA,50,50
13299,2787,1.733824722,16,SA,50,50
13300,2788,1.733824722,16,SA,50,50
13301,2789,1.733824722,16,SA,50,50
13302,2790,1.733824722,16,SA,50,50
13303,2791,1.733824722,16,SA,50,50
13304,2792,1.733824722,16,SA,50,50
13305,2793,1.733824722,16,SA,50,50
13306,2794,1.733824722,16,SA,50,50
13307,2795,1.733824722,16,SA,50,50
13308,2796,1.733824722,16,SA,50,50
13309,2797,1.733824722,16,SA,50,50
13310,2798,1.733824722,16,SA,50,50
13311,2799,1.733824722,16,SA,50,50
13312,2800,1.733824722,16,SA,50,50
13313,2801,1.733824722,16,SA,50,50
13314,2802,1.733824722,16,SA,50,50
13315,2803,1.733824722,16,SA,50,50
13316,2804,1.733824722,16,SA,50,50
13317,2805,1.733824722,16,SA,50,50
13318,2806,1.733824722,16,SA,50,50
13319,2807,1.733824722,16,SA,50,50
13320,2808,1.733824722,16,SA,50,50
13321,2809,1.733824722,16,SA,50,50
13322,2810,1.733824722,16,SA,50,50
13323,2811,1.733824722,16,SA,50,50
13324,2812,1.733824722,16,SA,50,50
13325,2813,1.733824722,16,SA,50,50
13326,2814,1.733824722,16,SA,50,50
13327,2815,1.733824722,16,SA,50,50
13328,2816,1.733824722,16,SA,50,50
13329,2817,1.733824722,16,SA,50,50
13330,2818,1.733824722,16,SA,50,50
13331,2819,1.733824722,16,SA,50,50
13332,2820,1.733824722,16,SA,50,50
13333,2821,1.733824722,16,SA,50,50
13334,2822,1.733824722,16,SA,50,50
13335,2823,1.733824722,16,SA,50,50
13336,2824,1.733824722,16,SA,50,50
13337,2825,1.733824722,16,SA,50,50
13338,2826,1.733824722,16,SA,50,50
13339,2827,1.733824722,16,SA,50,50
13340,2828,1.733824722,16,SA,50,50
13341,2829,1.733824722,16,SA,50,50
13342,2830,1.733824722,16,SA,50,50
13343,2831,1.733824722,16,SA,50,50
13344,2832,1.733824722,16,SA,50,50
13345,2833,1.733824722,16,SA,50,50
13346,2834,1.733824722,16,SA,50,50
13347,2835,1.733824722,16,SA,50,50
13348,2836,1.733824722,16,SA,50,50
13349,2837,1.733824722,16,SA,50,50
13350,2838,1.733824722,16,SA,50,50
13351,2839,1.733824722,16,SA,50,50
13352,2840,1.733824722,16,SA,50,50
13353,2841,1.733824722,16,SA,50,50
13354,2842,1.733824722,16,SA,50,50
13355,2843,1.733824722,16,SA,50,50
13356,2844,1.733824722,16,SA,50,50
13357,2845,1.733824722,16,SA,50,50
13358,2846,1.733824722,16,SA,50,50
13359,2847,1.733824722,16,SA,50,50
13360,2848,1.733824722,16,SA,50,50
13361,2849,1.733824722,16,SA,50,50
13362,2850,1.733824722,16,SA,50,50
13363,2851,1.733824722,16,SA,50,50
13364,2852,1.733824722,16,SA,50,50
13365,2853,1.733824722,16,SA,50,50
13366,2854,1.733824722,16,SA,50,50
13367,2855,1.733824722,16,SA,50,50
13368,2856,1.733824722,16,SA,50,50
13369,2857,1.733824722,16,SA,50,50
13370,2858,1.733824722,16,SA,50,50
13371,2859,1.733824722,16,SA,50,50
13372,2860,1.733824722,16,SA,50,50
13373,2861,1.733824722,16,SA,50,50
13374,2862,1.733824722,16,SA,50,50
13375,2863,1.733824722,16,SA,50,50
13376,2864,1.733824722,16,SA,50,50
13377,2865,1.733824722,16,SA,50,50
13378,2866,1.733824722,16,SA,50,50
13379,2867,1.733824722,16,SA,50,50
13380,2868,1.733824722,16,SA,50,50
13381,2869,1.733824722,16,SA,50,50
13382,2870,1.733824722,16,SA,50,50
13383,2871,1.733824722,16,SA,50,50
13384,2872,1.733824722,16,SA,50,50
13385,2873,1.733824722,16,SA,50,50
13386,2874,1.733824722,16,SA,50,50
13387,2875,1.733824722,16,SA,50,50
13388,2876,1.733824722,16,SA,50,50
13389,2877,1.733824722,16,SA,50,50
13390,2878,1.733824722,16,SA,50,50
13391,2879,1.733824722,16,SA,50,50
13392,2880,1.733824722,16,SA,50,50
13393,2881,1.733824722,16,SA,50,50
13394,2882,1.733824722,16,SA,50,50
13395,2883,1.733824722,16,SA,50,50
13396,2884,1.733824722,16,SA,50,50
13397,2885,1.733824722,16,SA,50,50
13398,2886,1.733824722,16,SA,50,50
13399,2887,1.733824722,16,SA,50,50
13400,2888,1.733824722,16,SA,50,50
13401,2889,1.733824722,16,SA,50,50
13402,2890,1.733824722,16,SA,50,50
13403,2891,1.733824722,16,SA,50,50
13404,2892,1.733824722,16,SA,50,50
13405,2893,1.733824722,16,SA,50,50
13406,2894,1.733824722,16,SA,50,50
13407,2895,1.733824722,16,SA,50,50
13408,2896,1.733824722,16,SA,50,50
13409,2897,1.733824722,16,SA,50,50
13410,2898,1.733824722,16,SA,50,50
13411,2899,1.733824722,16,SA,50,50
13412,2900,1.733824722,16,SA,50,50
13413,2901,1.733824722,16,SA,50,50
13414,2902,1.733824722,16,SA,50,50
13415,2903,1.733824722,16,SA,50,50
13416,2904,1.733824722,16,SA,50,50
13417,2905,1.733824722,16,SA,50,50
13418,2906,1.733824722,16,SA,50,50
13419,2907,1.733824722,16,SA,50,50
13420,2908,1.733824722,16,SA,50,50
13421,2909,1.733824722,16,SA,50,50
13422,2910,1.733824722,16,SA,50,50
13423,2911,1.733824722,16,SA,50,50
13424,2912,1.733824722,16,SA,50,50
13425,2913,1.733824722,16,SA,50,50
13426,2914,1.733824722,16,SA,50,50
13427,2915,1.733824722,16,SA,50,50
13428,2916,1.733824722,16,SA,50,50
13429,2917,1.733824722,16,SA,50,50
13430,2918,1.733824722,16,SA,50,50
13431,2919,1.733824722,16,SA,50,50
13432,2920,1.733824722,16,SA,50,50
13433,2921,1.733824722,16,SA,50,50
13434,2922,1.733824722,16,SA,50,50
13435,2923,1.733824722,16,SA,50,50
13436,2924,1.733824722,16,SA,50,50
13437,2925,1.733824722,16,SA,50,50
13438,2926,1.733824722,16,SA,50,50
13439,2927,1.733824722,16,SA,50,50
13440,2928,1.733824722,16,SA,50,50
13441,2929,1.733824722,16,SA,50,50
13442,2930,1.733824722,16,SA,50,50
13443,2931,1.733824722,16,SA,50,50
13444,2932,1.733824722,16,SA,50,50
13445,2933,1.733824722,16,SA,50,50
13446,2934,1.733824722,16,SA,50,50
13447,2935,1.733824722,16,SA,50,50
13448,2936,1.733824722,16,SA,50,50
13449,2937,1.733824722,16,SA,50,50
13450,2938,1.733824722,16,SA,50,50
13451,2939,1.733824722,16,SA,50,50
13452,2940,1.733824722,16,SA,50,50
13453,2941,1.733824722,16,SA,50,50
13454,2942,1.733824722,16,SA,50,50
13455,2943,1.733824722,16,SA,50,50
13456,2944,1.733824722,16,SA,50,50
13457,2945,1.733824722,16,SA,50,50
13458,2946,1.733824722,16,SA,50,50
13459,2947,1.733824722,16,SA,50,50
13460,2948,1.733824722,16,SA,50,50
13461,2949,1.733824722,16,SA,50,50
13462,2950,1.733824722,16,SA,50,50
13463,2951,1.733824722,16,SA,50,50
13464,2952,1.733824722,16,SA,50,50
13465,2953,1.733824722,16,SA,50,50
13466,2954,1.733824722,16,SA,50,50
13467,2955,1.733824722,16,SA,50,50
13468,2956,1.733824722,16,SA,50,50
13469,2957,1.733824722,16,SA,50,50
13470,2958,1.733824722,16,SA,50,50
13471,2959,1.733824722,16,SA,50,50
13472,2960,1.733824722,16,SA,50,50
13473,2961,1.733824722,16,SA,50,50
13474,2962,1.733824722,16,SA,50,50
13475,2963,1.733824722,16,SA,50,50
13476,2964,1.733824722,16,SA,50,50
13477,2965,1.733824722,16,SA,50,50
13478,2966,1.733824722,16,SA,50,50
13479,2967,1.733824722,16,SA,50,50
13480,2968,1.733824722,16,SA,50,50
13481,2969,1.733824722,16,SA,50,50
13482,2970,1.733824722,16,SA,50,50
13483,2971,1.733824722,16,SA,50,50
13484,2972,1.733824722,16,SA,50,50
13485,2973,1.733824722,16,SA,50,50
13486,2974,1.733824722,16,SA,50,50
13487,2975,1.733824722,16,SA,50,50
13488,2976,1.733824722,16,SA,50,50
13489,2977,1.733824722,16,SA,50,50
13490,2978,1.733824722,16,SA,50,50
13491,2979,1.733824722,16,SA,50,50
13492,2980,1.733824722,16,SA,50,50
13493,2981,1.733824722,16,SA,50,50
13494,2982,1.733824722,16,SA,50,50
13495,2983,1.733824722,16,SA,50,50
13496,2984,1.733824722,16,SA,50,50
13497,2985,1.733824722,16,SA,50,50
13498,2986,1.733824722,16,SA,50,50
13499,2987,1.733824722,16,SA,50,50
13500,2988,1.733824722,16,SA,50,50
13501,2989,1.733824722,16,SA,50,50
13502,2990,1.733824722,16,SA,50,50
13503,2991,1.733824722,16,SA,50,50
13504,2992,1.733824722,16,SA,50,50
13505,2993,1.733824722,16,SA,50,50
13506,2994,1.733824722,16,SA,50,50
13507,2995,1.733824722,16,SA,50,50
13508,2996,1.733824722,16,SA,50,50
13509,2997,1.733824722,16,SA,50,50
13510,2998,1.733824722,16,SA,50,50
13511,2999,1.733824722,16,SA,50,50
13512,3000,1.733824722,16,SA,50,50
13513,3001,1.733824722,16,SA,50,50
13514,3002,1.733824722,16,SA,50,50
13515,3003,1.733824722,16,SA,50,50
13516,3004,1.733824722,16,SA,50,50
13517,3005,1.733824722,16,SA,50,50
13518,3006,1.733824722,16,SA,50,50
13519,3007,1.733824722,16,SA,50,50
13520,3008,1.733824722,16,SA,50,50
13521,3009,1.733824722,16,SA,50,50
13522,3010,1.733824722,16,SA,50,50
13523,3011,1.733824722,16,SA,50,50
13524,3012,1.733824722,16,SA,50,50
13525,3013,1.733824722,16,SA,50,50
13526,3014,1.733824722,16,SA,50,50
13527,3015,1.733824722,16,SA,50,50
13528,3016,1.733824722,16,SA,50,50
13529,3017,1.733824722,16,SA,50,50
13530,3018,1.733824722,16,SA,50,50
13531,3019,1.733824722,16,SA,50,50
13532,3020,1.733824722,16,SA,50,50
13533,3021,1.733824722,16,SA,50,50
13534,3022,1.733824722,16,SA,50,50
13535,3023,1.733824722,16,SA,50,50
13536,3024,1.733824722,16,SA,50,50
13537,3025,1.733824722,16,SA,50,50
13538,3026,1.733824722,16,SA,50,50
13539,3027,1.733824722,16,SA,50,50
13540,3028,1.733824722,16,SA,50,50
13541,3029,1.733824722,16,SA,50,50
13542,3030,1.733824722,16,SA,50,50
13543,3031,1.733824722,16,SA,50,50
13544,3032,1.733824722,16,SA,50,50
13545,3033,1.733824722,16,SA,50,50
13546,3034,1.733824722,16,SA,50,50
13547,3035,1.733824722,16,SA,50,50
13548,3036,1.733824722,16,SA,50,50
13549,3037,1.733824722,16,SA,50,50
13550,3038,1.733824722,16,SA,50,50
13551,3039,1.733824722,16,SA,50,50
13552,3040,1.733824722,16,SA,50,50
13553,3041,1.733824722,16,SA,50,50
13554,3042,1.733824722,16,SA,50,50
13555,3043,1.733824722,16,SA,50,50
13556,3044,1.733824722,16,SA,50,50
13557,3045,1.733824722,16,SA,50,50
13558,3046,1.733824722,16,SA,50,50
13559,3047,1.733824722,16,SA,50,50
13560,3048,1.733824722,16,SA,50,50
13561,3049,1.733824722,16,SA,50,50
13562,3050,1.733824722,16,SA,50,50
13563,3051,1.733824722,16,SA,50,50
13564,3052,1.733824722,16,SA,50,50
13565,3053,1.733824722,16,SA,50,50
13566,3054,1.733824722,16,SA,50,50
13567,3055,1.733824722,16,SA,50,50
13568,3056,1.733824722,16,SA,50,50
13569,3057,1.733824722,16,SA,50,50
13570,3058,1.733824722,16,SA,50,50
13571,3059,1.733824722,16,SA,50,50
13572,3060,1.733824722,16,SA,50,50
13573,3061,1.733824722,16,SA,50,50
13574,3062,1.733824722,16,SA,50,50
13575,3063,1.733824722,16,SA,50,50
13576,3064,1.733824722,16,SA,50,50
13577,3065,1.733824722,16,SA,50,50
13578,3066,1.733824722,16,SA,50,50
13579,3067,1.733824722,16,SA,50,50
13580,3068,1.733824722,16,SA,50,50
13581,3069,1.733824722,16,SA,50,50
13582,3070,1.733824722,16,SA,50,50
13583,3071,1.733824722,16,SA,50,50
13584,3072,1.733824722,16,SA,50,50
13585,3073,1.733824722,16,SA,50,50
13586,3074,1.733824722,16,SA,50,50
13587,3075,1.733824722,16,SA,50,50
13588,3076,1.733824722,16,SA,50,50
13589,3077,1.733824722,16,SA,50,50
13590,3078,1.733824722,16,SA,50,50
13591,3079,1.733824722,16,SA,50,50
13592,3080,1.733824722,16,SA,50,50
13593,3081,1.733824722,16,SA,50,50
13594,3082,1.733824722,16,SA,50,50
13595,3083,1.733824722,16,SA,50,50
13596,3084,1.733824722,16,SA,50,50
13597,3085,1.733824722,16,SA,50,50
13598,3086,1.733824722,16,SA,50,50
13599,3087,1.733824722,16,SA,50,50
13600,3088,1.733824722,16,SA,50,50
13601,3089,1.733824722,16,SA,50,50
13602,3090,1.733824722,16,SA,50,50
13603,3091,1.733824722,16,SA,50,50
13604,3092,1.733824722,16,SA,50,50
13605,3093,1.733824722,16,SA,50,50
13606,3094,1.733824722,16,SA,50,50
13607,3095,1.733824722,16,SA,50,50
13608,3096,1.733824722,16,SA,50,50
13609,3097,1.733824722,16,SA,50,50
13610,3098,1.733824722,16,SA,50,50
13611,3099,1.733824722,16,SA,50,50
13612,3100,1.733824722,16,SA,50,50
13613,3101,1.733824722,16,SA,50,50
13614,3102,1.733824722,16,SA,50,50
13615,3103,1.733824722,16,SA,50,50
13616,3104,1.733824722,16,SA,50,50
13617,3105,1.733824722,16,SA,50,50
13618,3106,1.733824722,16,SA,50,50
13619,3107,1.733824722,16,SA,50,50
13620,3108,1.733824722,16,SA,50,50
13621,3109,1.733824722,16,SA,50,50
13622,3110,1.733824722,16,SA,50,50
13623,3111,1.733824722,16,SA,50,50
13624,3112,1.733824722,16,SA,50,50
13625,3113,1.733824722,16,SA,50,50
13626,3114,1.733824722,16,SA,50,50
13627,3115,1.733824722,16,SA,50,50
13628,3116,1.733824722,16,SA,50,50
13629,3117,1.733824722,16,SA,50,50
13630,3118,1.733824722,16,SA,50,50
13631,3119,1.733824722,16,SA,50,50
13632,3120,1.733824722,16,SA,50,50
13633,3121,1.733824722,16,SA,50,50
13634,3122,1.733824722,16,SA,50,50
13635,3123,1.733824722,16,SA,50,50
13636,3124,1.733824722,16,SA,50,50
13637,3125,1.733824722,16,SA,50,50
13638,3126,1.733824722,16,SA,50,50
13639,3127,1.733824722,16,SA,50,50
13640,3128,1.733824722,16,SA,50,50
13641,3129,1.733824722,16,SA,50,50
13642,3130,1.733824722,16,SA,50,50
13643,3131,1.733824722,16,SA,50,50
13644,3132,1.733824722,16,SA,50,50
13645,3133,1.733824722,16,SA,50,50
13646,3134,1.733824722,16,SA,50,50
13647,3135,1.733824722,16,SA,50,50
13648,3136,1.733824722,16,SA,50,50
13649,3137,1.733824722,16,SA,50,50
13650,3138,1.733824722,16,SA,50,50
13651,3139,1.733824722,16,SA,50,50
13652,3140,1.733824722,16,SA,50,50
13653,3141,1.733824722,16,SA,50,50
13654,3142,1.733824722,16,SA,50,50
13655,3143,1.733824722,16,SA,50,50
13656,3144,1.733824722,16,SA,50,50
13657,3145,1.733824722,16,SA,50,50
13658,3146,1.733824722,16,SA,50,50
13659,3147,1.733824722,16,SA,50,50
13660,3148,1.733824722,16,SA,50,50
13661,3149,1.733824722,16,SA,50,50
13662,3150,1.733824722,16,SA,50,50
13663,3151,1.733824722,16,SA,50,50
13664,3152,1.733824722,16,SA,50,50
13665,3153,1.733824722,16,SA,50,50
13666,3154,1.733824722,16,SA,50,50
13667,3155,1.733824722,16,SA,50,50
13668,3156,1.733824722,16,SA,50,50
13669,3157,1.733824722,16,SA,50,50
13670,3158,1.733824722,16,SA,50,50
13671,3159,1.733824722,16,SA,50,50
13672,3160,1.733824722,16,SA,50,50
13673,3161,1.733824722,16,SA,50,50
13674,3162,1.733824722,16,SA,50,50
13675,3163,1.733824722,16,SA,50,50
13676,3164,1.733824722,16,SA,50,50
13677,3165,1.733824722,16,SA,50,50
13678,3166,1.733824722,16,SA,50,50
13679,3167,1.733824722,16,SA,50,50
13680,3168,1.733824722,16,SA,50,50
13681,3169,1.733824722,16,SA,50,50
13682,3170,1.733824722,16,SA,50,50
13683,3171,1.733824722,16,SA,50,50
13684,3172,1.733824722,16,SA,50,50
13685,3173,1.733824722,16,SA,50,50
13686,3174,1.733824722,16,SA,50,50
13687,3175,1.733824722,16,SA,50,50
13688,3176,1.733824722,16,SA,50,50
13689,3177,1.733824722,16,SA,50,50
13690,3178,1.733824722,16,SA,50,50
13691,3179,1.733824722,16,SA,50,50
13692,3180,1.733824722,16,SA,50,50
13693,3181,1.733824722,16,SA,50,50
13694,3182,1.733824722,16,SA,50,50
13695,3183,1.733824722,16,SA,50,50
13696,3184,1.733824722,16,SA,50,50
13697,3185,1.733824722,16,SA,50,50
13698,3186,1.733824722,16,SA,50,50
13699,3187,1.733824722,16,SA,50,50
13700,3188,1.733824722,16,SA,50,50
13701,3189,1.733824722,16,SA,50,50
13702,3190,1.733824722,16,SA,50,50
13703,3191,1.733824722,16,SA,50,50
13704,3192,1.733824722,16,SA,50,50
13705,3193,1.733824722,16,SA,50,50
13706,3194,1.733824722,16,SA,50,50
13707,3195,1.733824722,16,SA,50,50
13708,3196,1.733824722,16,SA,50,50
13709,3197,1.733824722,16,SA,50,50
13710,3198,1.733824722,16,SA,50,50
13711,3199,1.733824722,16,SA,50,50
13712,3200,1.733824722,16,SA,50,50
13713,3201,1.733824722,16,SA,50,50
13714,3202,1.733824722,16,SA,50,50
13715,3203,1.733824722,16,SA,50,50
13716,3204,1.733824722,16,SA,50,50
13717,3205,1.733824722,16,SA,50,50
13718,3206,1.733824722,16,SA,50,50
13719,3207,1.733824722,16,SA,50,50
13720,3208,1.733824722,16,SA,50,50
13721,3209,1.733824722,16,SA,50,50
13722,3210,1.733824722,16,SA,50,50
13723,3211,1.733824722,16,SA,50,50
13724,3212,1.733824722,16,SA,50,50
13725,3213,1.733824722,16,SA,50,50
13726,3214,1.733824722,16,SA,50,50
13727,3215,1.733824722,16,SA,50,50
13728,3216,1.733824722,16,SA,50,50
13729,3217,1.733824722,16,SA,50,50
13730,3218,1.733824722,16,SA,50,50
13731,3219,1.733824722,16,SA,50,50
13732,3220,1.733824722,16,SA,50,50
13733,3221,1.733824722,16,SA,50,50
13734,3222,1.733824722,16,SA,50,50
13735,3223,1.733824722,16,SA,50,50
13736,3224,1.733824722,16,SA,50,50
13737,3225,1.733824722,16,SA,50,50
13738,3226,1.733824722,16,SA,50,50
13739,3227,1.733824722,16,SA,50,50
13740,3228,1.733824722,16,SA,50,50
13741,3229,1.733824722,16,SA,50,50
13742,3230,1.733824722,16,SA,50,50
13743,3231,1.733824722,16,SA,50,50
13744,3232,1.733824722,16,SA,50,50
13745,3233,1.733824722,16,SA,50,50
13746,3234,1.733824722,16,SA,50,50
13747,3235,1.733824722,16,SA,50,50
13748,3236,1.733824722,16,SA,50,50
13749,3237,1.733824722,16,SA,50,50
13750,3238,1.733824722,16,SA,50,50
13751,3239,1.733824722,16,SA,50,50
13752,3240,1.733824722,16,SA,50,50
13753,3241,1.733824722,16,SA,50,50
13754,3242,1.733824722,16,SA,50,50
13755,3243,1.733824722,16,SA,50,50
13756,3244,1.733824722,16,SA,50,50
13757,3245,1.733824722,16,SA,50,50
13758,3246,1.733824722,16,SA,50,50
13759,3247,1.733824722,16,SA,50,50
13760,3248,1.733824722,16,SA,50,50
13761,3249,1.733824722,16,SA,50,50
13762,3250,1.733824722,16,SA,50,50
13763,3251,1.733824722,16,SA,50,50
13764,3252,1.733824722,16,SA,50,50
13765,3253,1.733824722,16,SA,50,50
13766,3254,1.733824722,16,SA,50,50
13767,3255,1.733824722,16,SA,50,50
13768,3256,1.733824722,16,SA,50,50
13769,3257,1.733824722,16,SA,50,50
13770,3258,1.733824722,16,SA,50,50
13771,3259,1.733824722,16,SA,50,50
13772,3260,1.733824722,16,SA,50,50
13773,3261,1.733824722,16,SA,50,50
13774,3262,1.733824722,16,SA,50,50
13775,3263,1.733824722,16,SA,50,50
13776,3264,1.733824722,16,SA,50,50
13777,3265,1.733824722,16,SA,50,50
13778,3266,1.733824722,16,SA,50,50
13779,3267,1.733824722,16,SA,50,50
13780,3268,1.733824722,16,SA,50,50
13781,3269,1.733824722,16,SA,50,50
13782,3270,1.733824722,16,SA,50,50
13783,3271,1.733824722,16,SA,50,50
13784,3272,1.733824722,16,SA,50,50
13785,3273,1.733824722,16,SA,50,50
13786,3274,1.733824722,16,SA,50,50
13787,3275,1.733824722,16,SA,50,50
13788,3276,1.733824722,16,SA,50,50
13789,3277,1.733824722,16,SA,50,50
13790,3278,1.733824722,16,SA,50,50
13791,3279,1.733824722,16,SA,50,50
13792,3280,1.733824722,16,SA,50,50
13793,3281,1.733824722,16,SA,50,50
13794,3282,1.733824722,16,SA,50,50
13795,3283,1.733824722,16,SA,50,50
13796,3284,1.733824722,16,SA,50,50
13797,3285,1.733824722,16,SA,50,50
13798,3286,1.733824722,16,SA,50,50
13799,3287,1.733824722,16,SA,50,50
13800,3288,1.733824722,16,SA,50,50
13801,3289,1.733824722,16,SA,50,50
13802,3290,1.733824722,16,SA,50,50
13803,3291,1.733824722,16,SA,50,50
13804,3292,1.733824722,16,SA,50,50
13805,3293,1.733824722,16,SA,50,50
13806,3294,1.733824722,16,SA,50,50
13807,3295,1.733824722,16,SA,50,50
13808,3296,1.733824722,16,SA,50,50
13809,3297,1.733824722,16,SA,50,50
13810,3298,1.733824722,16,SA,50,50
13811,3299,1.733824722,16,SA,50,50
13812,3300,1.733824722,16,SA,50,50
13813,3301,1.733824722,16,SA,50,50
13814,3302,1.733824722,16,SA,50,50
13815,3303,1.733824722,16,SA,50,50
13816,3304,1.733824722,16,SA,50,50
13817,3305,1.733824722,16,SA,50,50
13818,3306,1.733824722,16,SA,50,50
13819,3307,1.733824722,16,SA,50,50
13820,3308,1.733824722,16,SA,50,50
13821,3309,1.733824722,16,SA,50,50
13822,3310,1.733824722,16,SA,50,50
13823,3311,1.733824722,16,SA,50,50
13824,3312,1.733824722,16,SA,50,50
13825,3313,1.733824722,16,SA,50,50
13826,3314,1.733824722,16,SA,50,50
13827,3315,1.733824722,16,SA,50,50
13828,3316,1.733824722,16,SA,50,50
13829,3317,1.733824722,16,SA,50,50
13830,3318,1.733824722,16,SA,50,50
13831,3319,1.733824722,16,SA,50,50
13832,3320,1.733824722,16,SA,50,50
13833,3321,1.733824722,16,SA,50,50
13834,3322,1.733824722,16,SA,50,50
13835,3323,1.733824722,16,SA,50,50
13836,3324,1.733824722,16,SA,50,50
13837,3325,1.733824722,16,SA,50,50
13838,3326,1.733824722,16,SA,50,50
13839,3327,1.733824722,16,SA,50,50
13840,3328,1.733824722,16,SA,50,50
13841,3329,1.733824722,16,SA,50,50
13842,3330,1.733824722,16,SA,50,50
13843,3331,1.733824722,16,SA,50,50
13844,3332,1.733824722,16,SA,50,50
13845,3333,1.733824722,16,SA,50,50
13846,3334,1.733824722,16,SA,50,50
13847,3335,1.733824722,16,SA,50,50
13848,3336,1.733824722,16,SA,50,50
13849,3337,1.733824722,16,SA,50,50
13850,3338,1.733824722,16,SA,50,50
13851,3339,1.733824722,16,SA,50,50
13852,3340,1.733824722,16,SA,50,50
13853,3341,1.733824722,16,SA,50,50
13854,3342,1.733824722,16,SA,50,50
13855,3343,1.733824722,16,SA,50,50
13856,3344,1.733824722,16,SA,50,50
13857,3345,1.733824722,16,SA,50,50
13858,3346,1.733824722,16,SA,50,50
13859,3347,1.733824722,16,SA,50,50
13860,3348,1.733824722,16,SA,50,50
13861,3349,1.733824722,16,SA,50,50
13862,3350,1.733824722,16,SA,50,50
13863,3351,1.733824722,16,SA,50,50
13864,3352,1.733824722,16,SA,50,50
13865,3353,1.733824722,16,SA,50,50
13866,3354,1.733824722,16,SA,50,50
13867,3355,1.733824722,16,SA,50,50
13868,3356,1.733824722,16,SA,50,50
13869,3357,1.733824722,16,SA,50,50
13870,3358,1.733824722,16,SA,50,50
13871,3359,1.733824722,16,SA,50,50
13872,3360,1.733824722,16,SA,50,50
13873,3361,1.733824722,16,SA,50,50
13874,3362,1.733824722,16,SA,50,50
13875,3363,1.733824722,16,SA,50,50
13876,3364,1.733824722,16,SA,50,50
13877,3365,1.733824722,16,SA,50,50
13878,3366,1.733824722,16,SA,50,50
13879,3367,1.733824722,16,SA,50,50
13880,3368,1.733824722,16,SA,50,50
13881,3369,1.733824722,16,SA,50,50
13882,3370,1.733824722,16,SA,50,50
13883,3371,1.733824722,16,SA,50,50
13884,3372,1.733824722,16,SA,50,50
13885,3373,1.733824722,16,SA,50,50
13886,3374,1.733824722,16,SA,50,50
13887,3375,1.733824722,16,SA,50,50
13888,3376,1.733824722,16,SA,50,50
13889,3377,1.733824722,16,SA,50,50
13890,3378,1.733824722,16,SA,50,50
13891,3379,1.733824722,16,SA,50,50
13892,3380,1.733824722,16,SA,50,50
13893,3381,1.733824722,16,SA,50,50
13894,3382,1.733824722,16,SA,50,50
13895,3383,1.733824722,16,SA,50,50
13896,3384,1.733824722,16,SA,50,50
13897,3385,1.733824722,16,SA,50,50
13898,3386,1.733824722,16,SA,50,50
13899,3387,1.733824722,16,SA,50,50
13900,3388,1.733824722,16,SA,50,50
13901,3389,1.733824722,16,SA,50,50
13902,3390,1.733824722,16,SA,50,50
13903,3391,1.733824722,16,SA,50,50
13904,3392,1.733824722,16,SA,50,50
13905,3393,1.733824722,16,SA,50,50
13906,3394,1.733824722,16,SA,50,50
13907,3395,1.733824722,16,SA,50,50
13908,3396,1.733824722,16,SA,50,50
13909,3397,1.733824722,16,SA,50,50
13910,3398,1.733824722,16,SA,50,50
13911,3399,1.733824722,16,SA,50,50
13912,3400,1.733824722,16,SA,50,50
13913,3401,1.733824722,16,SA,50,50
13914,3402,1.733824722,16,SA,50,50
13915,3403,1.733824722,16,SA,50,50
13916,3404,1.733824722,16,SA,50,50
13917,3405,1.733824722,16,SA,50,50
13918,3406,1.733824722,16,SA,50,50
13919,3407,1.733824722,16,SA,50,50
13920,3408,1.733824722,16,SA,50,50
13921,3409,1.733824722,16,SA,50,50
13922,3410,1.733824722,16,SA,50,50
13923,3411,1.733824722,16,SA,50,50
13924,3412,1.733824722,16,SA,50,50
13925,3413,1.733824722,16,SA,50,50
13926,3414,1.733824722,16,SA,50,50
13927,3415,1.733824722,16,SA,50,50
13928,3416,1.733824722,16,SA,50,50
13929,3417,1.733824722,16,SA,50,50
13930,3418,1.733824722,16,SA,50,50
13931,3419,1.733824722,16,SA,50,50
13932,3420,1.733824722,16,SA,50,50
13933,3421,1.733824722,16,SA,50,50
13934,3422,1.733824722,16,SA,50,50
13935,3423,1.733824722,16,SA,50,50
13936,3424,1.733824722,16,SA,50,50
13937,3425,1.733824722,16,SA,50,50
13938,3426,1.733824722,16,SA,50,50
13939,3427,1.733824722,16,SA,50,50
13940,3428,1.733824722,16,SA,50,50
13941,3429,1.733824722,16,SA,50,50
13942,3430,1.733824722,16,SA,50,50
13943,3431,1.733824722,16,SA,50,50
