,Iteration,Time,Fitness,runner_name,pop_size,mutation_prob,Population Size,Mutation Rate
396,396,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
397,397,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
398,398,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
399,399,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
400,400,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
401,401,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
402,402,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
403,403,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
404,404,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
405,405,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
406,406,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
407,407,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
408,408,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
409,409,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
410,410,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
411,411,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
412,412,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
413,413,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
414,414,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
415,415,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
416,416,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
417,417,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
418,418,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
419,419,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
420,420,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
421,421,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
422,422,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
423,423,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
424,424,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
425,425,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
426,426,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
427,427,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
428,428,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
429,429,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
430,430,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
431,431,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
432,432,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
433,433,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
434,434,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
435,435,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
436,436,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
437,437,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
438,438,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
439,439,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
440,440,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
441,441,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
442,442,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
443,443,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
444,444,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
445,445,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
446,446,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
447,447,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
448,448,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
449,449,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
450,450,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
451,451,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
452,452,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
453,453,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
454,454,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
455,455,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
456,456,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
457,457,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
458,458,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
459,459,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
460,460,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
461,461,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
462,462,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
463,463,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
464,464,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
465,465,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
466,466,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
467,467,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
468,468,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
469,469,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
470,470,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
471,471,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
472,472,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
473,473,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
474,474,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
475,475,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
476,476,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
477,477,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
478,478,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
479,479,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
480,480,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
481,481,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
482,482,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
483,483,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
484,484,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
485,485,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
486,486,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
487,487,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
488,488,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
489,489,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
490,490,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
491,491,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
492,492,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
493,493,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
494,494,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
495,495,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
496,496,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
497,497,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
498,498,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
499,499,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
500,500,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
501,501,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
502,502,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
503,503,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
504,504,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
505,505,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
506,506,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
507,507,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
508,508,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
509,509,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
510,510,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
511,511,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
512,512,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
513,513,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
514,514,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
515,515,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
516,516,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
517,517,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
518,518,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
519,519,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
520,520,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
521,521,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
522,522,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
523,523,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
524,524,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
525,525,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
526,526,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
527,527,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
528,528,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
529,529,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
530,530,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
531,531,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
532,532,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
533,533,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
534,534,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
535,535,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
536,536,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
537,537,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
538,538,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
539,539,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
540,540,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
541,541,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
542,542,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
543,543,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
544,544,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
545,545,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
546,546,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
547,547,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
548,548,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
549,549,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
550,550,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
551,551,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
552,552,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
553,553,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
554,554,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
555,555,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
556,556,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
557,557,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
558,558,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
559,559,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
560,560,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
561,561,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
562,562,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
563,563,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
564,564,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
565,565,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
566,566,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
567,567,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
568,568,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
569,569,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
570,570,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
571,571,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
572,572,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
573,573,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
574,574,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
575,575,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
576,576,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
577,577,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
578,578,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
579,579,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
580,580,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
581,581,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
582,582,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
583,583,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
584,584,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
585,585,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
586,586,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
587,587,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
588,588,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
589,589,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
590,590,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
591,591,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
592,592,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
593,593,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
594,594,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
595,595,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
596,596,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
597,597,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
598,598,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
599,599,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
600,600,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
601,601,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
602,602,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
603,603,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
604,604,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
605,605,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
606,606,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
607,607,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
608,608,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
609,609,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
610,610,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
611,611,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
612,612,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
613,613,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
614,614,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
615,615,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
616,616,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
617,617,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
618,618,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
619,619,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
620,620,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
621,621,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
622,622,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
623,623,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
624,624,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
625,625,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
626,626,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
627,627,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
628,628,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
629,629,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
630,630,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
631,631,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
632,632,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
633,633,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
634,634,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
635,635,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
636,636,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
637,637,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
638,638,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
639,639,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
640,640,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
641,641,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
642,642,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
643,643,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
644,644,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
645,645,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
646,646,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
647,647,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
648,648,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
649,649,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
650,650,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
651,651,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
652,652,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
653,653,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
654,654,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
655,655,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
656,656,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
657,657,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
658,658,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
659,659,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
660,660,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
661,661,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
662,662,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
663,663,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
664,664,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
665,665,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
666,666,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
667,667,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
668,668,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
669,669,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
670,670,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
671,671,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
672,672,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
673,673,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
674,674,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
675,675,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
676,676,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
677,677,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
678,678,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
679,679,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
680,680,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
681,681,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
682,682,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
683,683,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
684,684,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
685,685,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
686,686,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
687,687,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
688,688,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
689,689,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
690,690,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
691,691,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
692,692,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
693,693,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
694,694,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
695,695,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
696,696,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
697,697,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
698,698,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
699,699,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
700,700,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
701,701,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
702,702,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
703,703,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
704,704,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
705,705,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
706,706,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
707,707,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
708,708,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
709,709,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
710,710,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
711,711,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
712,712,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
713,713,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
714,714,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
715,715,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
716,716,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
717,717,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
718,718,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
719,719,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
720,720,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
721,721,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
722,722,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
723,723,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
724,724,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
725,725,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
726,726,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
727,727,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
728,728,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
729,729,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
730,730,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
731,731,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
732,732,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
733,733,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
734,734,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
735,735,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
736,736,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
737,737,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
738,738,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
739,739,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
740,740,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
741,741,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
742,742,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
743,743,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
744,744,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
745,745,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
746,746,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
747,747,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
748,748,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
749,749,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
750,750,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
751,751,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
752,752,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
753,753,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
754,754,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
755,755,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
756,756,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
757,757,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
758,758,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
759,759,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
760,760,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
761,761,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
762,762,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
763,763,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
764,764,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
765,765,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
766,766,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
767,767,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
768,768,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
769,769,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
770,770,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
771,771,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
772,772,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
773,773,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
774,774,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
775,775,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
776,776,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
777,777,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
778,778,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
779,779,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
780,780,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
781,781,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
782,782,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
783,783,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
784,784,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
785,785,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
786,786,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
787,787,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
788,788,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
789,789,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
790,790,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
791,791,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
792,792,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
793,793,36.804093146000014,239.2254736526907,GA,200,0.55,200,0.55
