,Iteration,Time,Fitness,runner_name,current_restart,Restarts
310,50,0.09830017599961138,239.22547365269074,RHC,4,15
311,51,0.09830017599961138,239.22547365269074,RHC,4,15
312,52,0.09830017599961138,239.22547365269074,RHC,4,15
313,53,0.09830017599961138,239.22547365269074,RHC,4,15
314,54,0.09830017599961138,239.22547365269074,RHC,4,15
315,55,0.09830017599961138,239.22547365269074,RHC,4,15
316,56,0.09830017599961138,239.22547365269074,RHC,4,15
317,57,0.09830017599961138,239.22547365269074,RHC,4,15
318,58,0.09830017599961138,239.22547365269074,RHC,4,15
319,59,0.09830017599961138,239.22547365269074,RHC,4,15
320,60,0.09830017599961138,239.22547365269074,RHC,4,15
321,61,0.09830017599961138,239.22547365269074,RHC,4,15
322,62,0.09830017599961138,239.22547365269074,RHC,4,15
323,63,0.09830017599961138,239.22547365269074,RHC,4,15
324,64,0.09830017599961138,239.22547365269074,RHC,4,15
325,0,0.11228560199970161,371.8399341268464,RHC,5,15
326,1,0.11228560199970161,371.8399341268464,RHC,5,15
327,2,0.11228560199970161,371.8399341268464,RHC,5,15
328,3,0.11228560199970161,371.8399341268464,RHC,5,15
329,4,0.11228560199970161,342.24598401437464,RHC,5,15
330,5,0.11228560199970161,337.5557030444724,RHC,5,15
331,6,0.11228560199970161,337.5557030444724,RHC,5,15
332,7,0.11228560199970161,337.5557030444724,RHC,5,15
333,8,0.11228560199970161,337.5557030444724,RHC,5,15
334,9,0.11228560199970161,337.5557030444724,RHC,5,15
335,10,0.11228560199970161,337.5557030444724,RHC,5,15
336,11,0.11228560199970161,337.5557030444724,RHC,5,15
337,12,0.11228560199970161,337.5557030444724,RHC,5,15
338,13,0.11228560199970161,337.5557030444724,RHC,5,15
339,14,0.11228560199970161,337.5557030444724,RHC,5,15
340,15,0.11228560199970161,337.5557030444724,RHC,5,15
341,16,0.11228560199970161,337.5557030444724,RHC,5,15
342,17,0.11228560199970161,280.8436845093757,RHC,5,15
343,18,0.11228560199970161,280.8436845093757,RHC,5,15
344,19,0.11228560199970161,280.8436845093757,RHC,5,15
345,20,0.11228560199970161,280.8436845093757,RHC,5,15
346,21,0.11228560199970161,280.8436845093757,RHC,5,15
347,22,0.11228560199970161,280.8436845093757,RHC,5,15
348,23,0.11228560199970161,280.8436845093757,RHC,5,15
349,24,0.11228560199970161,280.8436845093757,RHC,5,15
350,25,0.11228560199970161,278.74433480582076,RHC,5,15
351,26,0.11228560199970161,278.74433480582076,RHC,5,15
352,27,0.11228560199970161,278.74433480582076,RHC,5,15
353,28,0.11228560199970161,278.74433480582076,RHC,5,15
354,29,0.11228560199970161,278.74433480582076,RHC,5,15
355,30,0.11228560199970161,278.74433480582076,RHC,5,15
356,31,0.11228560199970161,278.74433480582076,RHC,5,15
357,32,0.11228560199970161,278.74433480582076,RHC,5,15
358,33,0.11228560199970161,239.92731139856843,RHC,5,15
359,34,0.11228560199970161,239.92731139856843,RHC,5,15
360,35,0.11228560199970161,239.92731139856843,RHC,5,15
361,36,0.11228560199970161,239.92731139856843,RHC,5,15
362,37,0.11228560199970161,239.92731139856843,RHC,5,15
363,38,0.11228560199970161,239.92731139856843,RHC,5,15
364,39,0.11228560199970161,239.92731139856843,RHC,5,15
365,40,0.11228560199970161,239.2254736526907,RHC,5,15
366,41,0.11228560199970161,239.2254736526907,RHC,5,15
367,42,0.11228560199970161,239.2254736526907,RHC,5,15
368,43,0.11228560199970161,239.2254736526907,RHC,5,15
369,44,0.11228560199970161,239.2254736526907,RHC,5,15
370,45,0.11228560199970161,239.2254736526907,RHC,5,15
371,46,0.11228560199970161,239.2254736526907,RHC,5,15
372,47,0.11228560199970161,239.2254736526907,RHC,5,15
373,48,0.11228560199970161,239.2254736526907,RHC,5,15
374,49,0.11228560199970161,239.2254736526907,RHC,5,15
375,50,0.11228560199970161,239.2254736526907,RHC,5,15
376,51,0.11228560199970161,239.2254736526907,RHC,5,15
377,52,0.11228560199970161,239.2254736526907,RHC,5,15
378,53,0.11228560199970161,239.2254736526907,RHC,5,15
379,54,0.11228560199970161,239.2254736526907,RHC,5,15
380,55,0.11228560199970161,239.2254736526907,RHC,5,15
381,56,0.11228560199970161,239.2254736526907,RHC,5,15
382,57,0.11228560199970161,239.2254736526907,RHC,5,15
383,58,0.11228560199970161,239.2254736526907,RHC,5,15
384,59,0.11228560199970161,239.2254736526907,RHC,5,15
385,60,0.11228560199970161,239.2254736526907,RHC,5,15
386,61,0.11228560199970161,239.2254736526907,RHC,5,15
387,62,0.11228560199970161,239.2254736526907,RHC,5,15
388,63,0.11228560199970161,239.2254736526907,RHC,5,15
389,64,0.11228560199970161,239.2254736526907,RHC,5,15
390,0,0.12537419199998112,371.468026291687,RHC,6,15
391,1,0.12537419199998112,371.8399341268464,RHC,6,15
392,2,0.12537419199998112,371.8399341268464,RHC,6,15
393,3,0.12537419199998112,371.8399341268464,RHC,6,15
394,4,0.12537419199998112,342.24598401437464,RHC,6,15
395,5,0.12537419199998112,337.5557030444724,RHC,6,15
396,6,0.12537419199998112,337.5557030444724,RHC,6,15
397,7,0.12537419199998112,337.5557030444724,RHC,6,15
398,8,0.12537419199998112,337.5557030444724,RHC,6,15
399,9,0.12537419199998112,337.5557030444724,RHC,6,15
400,10,0.12537419199998112,337.5557030444724,RHC,6,15
401,11,0.12537419199998112,337.5557030444724,RHC,6,15
402,12,0.12537419199998112,337.5557030444724,RHC,6,15
403,13,0.12537419199998112,337.5557030444724,RHC,6,15
404,14,0.12537419199998112,337.5557030444724,RHC,6,15
405,15,0.12537419199998112,337.5557030444724,RHC,6,15
406,16,0.12537419199998112,337.5557030444724,RHC,6,15
407,17,0.12537419199998112,280.8436845093757,RHC,6,15
408,18,0.12537419199998112,280.8436845093757,RHC,6,15
409,19,0.12537419199998112,280.8436845093757,RHC,6,15
410,20,0.12537419199998112,280.8436845093757,RHC,6,15
411,21,0.12537419199998112,280.8436845093757,RHC,6,15
412,22,0.12537419199998112,280.8436845093757,RHC,6,15
413,23,0.12537419199998112,280.8436845093757,RHC,6,15
414,24,0.12537419199998112,280.8436845093757,RHC,6,15
415,25,0.12537419199998112,278.74433480582076,RHC,6,15
416,26,0.12537419199998112,278.74433480582076,RHC,6,15
417,27,0.12537419199998112,278.74433480582076,RHC,6,15
418,28,0.12537419199998112,278.74433480582076,RHC,6,15
419,29,0.12537419199998112,278.74433480582076,RHC,6,15
420,30,0.12537419199998112,278.74433480582076,RHC,6,15
421,31,0.12537419199998112,278.74433480582076,RHC,6,15
422,32,0.12537419199998112,278.74433480582076,RHC,6,15
423,33,0.12537419199998112,239.92731139856843,RHC,6,15
424,34,0.12537419199998112,239.92731139856843,RHC,6,15
425,35,0.12537419199998112,239.92731139856843,RHC,6,15
426,36,0.12537419199998112,239.92731139856843,RHC,6,15
427,37,0.12537419199998112,239.92731139856843,RHC,6,15
428,38,0.12537419199998112,239.92731139856843,RHC,6,15
429,39,0.12537419199998112,239.92731139856843,RHC,6,15
430,40,0.12537419199998112,239.2254736526907,RHC,6,15
431,41,0.12537419199998112,239.2254736526907,RHC,6,15
432,42,0.12537419199998112,239.2254736526907,RHC,6,15
433,43,0.12537419199998112,239.2254736526907,RHC,6,15
434,44,0.12537419199998112,239.2254736526907,RHC,6,15
435,45,0.12537419199998112,239.2254736526907,RHC,6,15
436,46,0.12537419199998112,239.2254736526907,RHC,6,15
437,47,0.12537419199998112,239.2254736526907,RHC,6,15
438,48,0.12537419199998112,239.2254736526907,RHC,6,15
439,49,0.12537419199998112,239.2254736526907,RHC,6,15
440,50,0.12537419199998112,239.2254736526907,RHC,6,15
441,51,0.12537419199998112,239.2254736526907,RHC,6,15
442,52,0.12537419199998112,239.2254736526907,RHC,6,15
443,53,0.12537419199998112,239.2254736526907,RHC,6,15
444,54,0.12537419199998112,239.2254736526907,RHC,6,15
445,55,0.12537419199998112,239.2254736526907,RHC,6,15
446,56,0.12537419199998112,239.2254736526907,RHC,6,15
447,57,0.12537419199998112,239.2254736526907,RHC,6,15
448,58,0.12537419199998112,239.2254736526907,RHC,6,15
449,59,0.12537419199998112,239.2254736526907,RHC,6,15
450,60,0.12537419199998112,239.2254736526907,RHC,6,15
451,61,0.12537419199998112,239.2254736526907,RHC,6,15
452,62,0.12537419199998112,239.2254736526907,RHC,6,15
453,63,0.12537419199998112,239.2254736526907,RHC,6,15
454,64,0.12537419199998112,239.2254736526907,RHC,6,15
455,0,0.13858820699988428,344.48721254461987,RHC,7,15
456,1,0.13858820699988428,371.8399341268464,RHC,7,15
457,2,0.13858820699988428,371.8399341268464,RHC,7,15
458,3,0.13858820699988428,371.8399341268464,RHC,7,15
459,4,0.13858820699988428,342.24598401437464,RHC,7,15
460,5,0.13858820699988428,337.5557030444724,RHC,7,15
461,6,0.13858820699988428,337.5557030444724,RHC,7,15
462,7,0.13858820699988428,337.5557030444724,RHC,7,15
463,8,0.13858820699988428,337.5557030444724,RHC,7,15
464,9,0.13858820699988428,337.5557030444724,RHC,7,15
465,10,0.13858820699988428,337.5557030444724,RHC,7,15
466,11,0.13858820699988428,337.5557030444724,RHC,7,15
467,12,0.13858820699988428,337.5557030444724,RHC,7,15
468,13,0.13858820699988428,337.5557030444724,RHC,7,15
469,14,0.13858820699988428,337.5557030444724,RHC,7,15
470,15,0.13858820699988428,337.5557030444724,RHC,7,15
471,16,0.13858820699988428,337.5557030444724,RHC,7,15
472,17,0.13858820699988428,280.8436845093757,RHC,7,15
473,18,0.13858820699988428,280.8436845093757,RHC,7,15
474,19,0.13858820699988428,280.8436845093757,RHC,7,15
475,20,0.13858820699988428,280.8436845093757,RHC,7,15
476,21,0.13858820699988428,280.8436845093757,RHC,7,15
477,22,0.13858820699988428,280.8436845093757,RHC,7,15
478,23,0.13858820699988428,280.8436845093757,RHC,7,15
479,24,0.13858820699988428,280.8436845093757,RHC,7,15
