,Iterations,Fitness,Time,State,runner_name,current_restart,Restarts
322,4,35.0,5.412708561,"[0 1 0 1 0 1 0 1 1 0 1 1 1 0 1 1 0 0 1 0 1 1 0 0 0 0 0 1 0 0 1 1 1 1 1 0 1
 0 0 0 1 0 1 1 0 1 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1]",RHC,32,127
323,8,37.0,5.415670006,"[0 1 0 1 0 1 0 1 1 0 1 1 1 0 1 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 1 1 1 1 1 0 1
 0 0 0 1 0 1 1 0 1 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1]",RHC,32,127
324,16,39.0,5.421589302,"[0 1 0 1 0 1 0 1 1 0 1 1 1 0 1 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
 0 0 0 1 0 1 1 0 1 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1]",RHC,32,127
325,32,39.0,5.432884554,"[0 1 0 1 0 1 0 1 1 0 1 1 1 0 1 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 1 0 1 1 1 0 1
 0 0 0 1 0 1 1 0 1 1 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1]",RHC,32,127
326,64,47.0,5.455043621,"[0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 0 1 0 1 1 0 1 0 0 0 1 0 0 1 0 1 0 1 0 1
 0 1 0 1 0 1 1 0 1 0 1 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 1]",RHC,32,127
327,128,51.0,5.498693876,"[0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 0 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1
 0 1 0 1 0 1 1 0 1 0 1 0 0 1 1 0 0 0 1 0 1 1 0 1 0 0 1]",RHC,32,127
328,256,51.0,5.586755892,"[0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 0 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1
 0 1 0 1 0 1 1 0 1 0 1 0 0 1 1 0 0 0 1 0 1 1 0 1 0 0 1]",RHC,32,127
329,512,53.0,5.771485746,"[0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 0 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1
 0 1 0 1 0 1 1 0 1 0 1 0 0 1 1 0 1 0 1 0 1 1 0 1 0 0 1]",RHC,32,127
330,1,27.0,5.775006068,"[0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1 0 0 0 0 0 1 1 1 0 1 1 1 0 0 0
 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1]",RHC,33,127
331,2,27.0,5.775975426,"[0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1 0 0 0 0 0 1 1 1 0 1 1 1 0 0 0
 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1]",RHC,33,127
332,4,27.0,5.7777272669999995,"[0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1 0 0 0 0 0 1 1 1 0 1 1 1 0 0 0
 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1]",RHC,33,127
333,8,29.0,5.780735765,"[0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1 0 0 0 1 0 1 1 1 0 1 1 1 0 0 0
 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1]",RHC,33,127
334,16,31.0,5.786534947,"[0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1 0 0 0 1 0 1 1 1 0 1 1 1 0 0 1
 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1]",RHC,33,127
335,32,33.0,5.797982644999999,"[0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1 0 0 0 1 0 1 1 1 0 1 0 1 0 0 1
 0 0 1 1 1 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1]",RHC,33,127
336,64,45.0,5.8205801049999994,"[0 1 0 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1 0 0 0 1 0 1 1 1 0 1 0 1 0 0 1
 0 0 1 0 1 0 1 0 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1]",RHC,33,127
337,128,51.0,5.865070773999999,"[0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 0 1 0 0 1 1 1 0 0 0 1 0 1 0 1 0 1 0 1 0 0 1
 0 0 1 0 1 0 1 0 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1]",RHC,33,127
338,256,59.0,5.9560139119999995,"[0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1
 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1]",RHC,33,127
339,512,59.0,6.1470834,"[0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1
 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1]",RHC,33,127
340,1,30.0,6.150296858999999,"[0 0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 1 0 1 0 0 1 0 1 0 1 0 0 1 1
 1 1 1 1 0 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0 1 1 1 0 1 0 0]",RHC,34,127
341,2,32.0,6.150797343999999,"[0 0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 0 0 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 0 0 1 1
 1 1 1 1 0 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0 1 1 1 0 1 0 0]",RHC,34,127
342,4,32.0,6.1511868419999995,"[0 0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 0 0 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 0 0 1 1
 1 1 1 1 0 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0 1 1 1 0 1 0 0]",RHC,34,127
343,8,36.0,6.15176284,"[0 0 1 0 1 1 0 1 1 1 1 0 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 0 0 1 1
 0 1 1 1 0 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0 1 1 1 0 1 0 0]",RHC,34,127
344,16,40.0,6.152598380000001,"[0 0 1 0 1 1 0 1 1 0 1 0 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 0 0 1 1
 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0 1 1 1 0 1 0 0]",RHC,34,127
345,32,42.0,6.153886160999999,"[0 0 1 0 1 1 0 1 1 0 1 0 1 1 0 1 0 0 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 0 0 1 1
 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 0 0 1 0 0 1 1 1 0 1 0 0]",RHC,34,127
346,64,45.0,6.15622671,"[0 0 1 0 1 1 0 1 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 0 0 1 1
 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 0 0 1 0 0 1 1 1 0 1 0 1]",RHC,34,127
347,128,50.0,6.160805374000001,"[1 0 1 0 1 1 0 1 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 0 0 1 1
 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 1 0 1 0 0 1 0 1 0 1 0 1]",RHC,34,127
348,256,50.0,6.170336185,"[1 0 1 0 1 1 0 1 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 0 0 1 1
 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 1 0 1 0 0 1 0 1 0 1 0 1]",RHC,34,127
349,512,50.0,6.190648583,"[1 0 1 0 1 1 0 1 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 0 0 1 1
 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 1 0 1 0 0 1 0 1 0 1 0 1]",RHC,34,127
350,1,30.0,6.191509946,"[0 0 0 1 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 0 0 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0
 0 0 1 0 0 0 0 0 1 1 1 1 0 0 1 1 0 0 0 1 0 1 0 1 1 0 0]",RHC,35,127
351,2,32.0,6.191881389999999,"[0 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 0 0 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0
 0 0 1 0 0 0 0 0 1 1 1 1 0 0 1 1 0 0 0 1 0 1 0 1 1 0 0]",RHC,35,127
352,4,32.0,6.1923107569999996,"[0 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 0 0 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0
 0 0 1 0 0 0 0 0 1 1 1 1 0 0 1 1 0 0 0 1 0 1 0 1 1 0 0]",RHC,35,127
353,8,36.0,6.192968652999999,"[0 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 1 0 0 0
 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 0 1 1 0 0]",RHC,35,127
354,16,41.0,6.19400115,"[0 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1
 0 0 1 0 0 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 0 1 1 0 1]",RHC,35,127
355,32,43.0,6.195679694999999,"[0 1 0 1 0 0 1 0 0 0 1 1 0 1 0 1 1 1 1 0 1 0 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1
 0 0 1 0 1 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 0 1 1 0 1]",RHC,35,127
356,64,49.0,6.198755904,"[0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 1
 0 0 1 0 1 0 0 0 1 0 1 1 0 0 1 1 0 0 0 1 0 1 0 1 1 0 1]",RHC,35,127
357,128,53.0,6.204630234,"[0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 1
 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0 1]",RHC,35,127
358,256,53.0,6.216467006,"[0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 1
 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0 1]",RHC,35,127
359,512,53.0,6.242220195,"[0 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 1
 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 1 0 1 0 1 0 1 0 1 1 0 1]",RHC,35,127
360,1,39.0,6.243353862999999,"[0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 1 1 0
 1 1 0 0 1 1 1 0 0 1 1 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 1]",RHC,36,127
361,2,39.0,6.243797378,"[0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 1 1 0
 1 1 0 0 1 1 1 0 0 1 1 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 1]",RHC,36,127
362,4,39.0,6.244284531,"[0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 1 1 0
 1 1 0 0 1 1 1 0 0 1 1 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 1]",RHC,36,127
363,8,39.0,6.245093225,"[0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 1 1 0
 1 1 0 0 1 1 1 0 0 1 1 1 0 0 0 1 0 0 0 1 0 0 0 1 1 0 1]",RHC,36,127
364,16,43.0,6.246355073,"[0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 1 1 0
 1 1 0 0 1 1 1 0 0 1 1 1 0 1 0 1 0 1 0 1 0 0 0 1 1 0 1]",RHC,36,127
365,32,45.0,6.248401626,"[0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 1 1 0
 1 1 0 0 1 1 1 0 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1]",RHC,36,127
366,64,49.0,6.252233499999999,"[0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 1 1 0 0 0 0 1 0 1 0 1 0 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1]",RHC,36,127
367,128,51.0,6.259458953999999,"[0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 0 0 0 1 0 1 0 1 0 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1]",RHC,36,127
368,256,54.0,6.274189942,"[1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1]",RHC,36,127
369,512,54.0,6.304770975,"[1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0
 1 1 0 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1]",RHC,36,127
370,1,31.0,6.306026307,"[1 1 0 1 0 1 1 0 1 1 1 0 0 1 0 0 0 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 1 1 0 0
 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0]",RHC,37,127
371,2,31.0,6.306425167,"[1 1 0 1 0 1 1 0 1 1 1 0 0 1 0 0 0 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 1 1 0 0
 0 0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 1 0 0]",RHC,37,127
372,4,35.0,6.307003042,"[1 1 0 1 0 1 1 0 1 0 1 0 0 1 0 0 0 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 1 1 0 0
 0 0 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 1 1 1 0 0 0 1 0 0]",RHC,37,127
373,8,35.0,6.307770207999999,"[1 1 0 1 0 1 1 0 1 0 1 0 0 1 0 0 0 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 1 1 0 0
 0 0 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 1 1 1 0 0 0 1 0 0]",RHC,37,127
374,16,38.0,6.3091179010000005,"[1 1 0 1 0 1 1 0 1 0 1 0 0 1 0 0 0 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 1 1 0 0
 0 0 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1]",RHC,37,127
375,32,38.0,6.311512485,"[1 1 0 1 0 1 1 0 1 0 1 0 0 1 0 0 0 1 1 1 0 1 1 0 0 0 1 0 1 1 0 1 0 1 1 0 0
 0 0 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1]",RHC,37,127
376,64,48.0,6.316178913,"[1 1 0 1 0 1 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1
 0 0 1 0 0 1 0 1 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1]",RHC,37,127
377,128,55.0,6.325093535000001,"[0 1 0 1 0 1 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1
 0 0 1 0 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1]",RHC,37,127
378,256,55.0,6.3422502519999995,"[0 1 0 1 0 1 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1
 0 0 1 0 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1]",RHC,37,127
379,512,55.0,6.379813056,"[0 1 0 1 0 1 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1
 0 0 1 0 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1]",RHC,37,127
380,1,32.0,6.381228952999999,"[1 1 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 0 1 1 0 0 0
 0 0 1 0 0 1 1 0 0 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 1 1]",RHC,38,127
381,2,34.0,6.38173709,"[1 1 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 0 1 1 0 0 0
 1 0 1 0 0 1 1 0 0 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 1 1]",RHC,38,127
382,4,34.0,6.382382839,"[1 1 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 0 1 1 0 0 0
 1 0 1 0 0 1 1 0 0 0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 0 1 1]",RHC,38,127
383,8,36.0,6.383285406999999,"[1 1 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 0 1 1 0 0 0
 1 0 1 0 0 1 1 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 1 1]",RHC,38,127
384,16,39.0,6.384842495999999,"[0 1 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 1 1 0 1 1 0 1 1 0 0 0
 1 0 1 0 0 1 1 0 0 0 1 0 0 1 0 1 0 1 0 0 1 0 0 0 0 1 1]",RHC,38,127
385,32,45.0,6.387685983999999,"[0 1 0 1 0 1 0 1 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 1 0 1 1 0 1 1 0 0 0
 1 0 1 0 0 1 1 0 0 0 1 0 0 1 0 1 0 1 0 0 1 0 0 1 0 1 1]",RHC,38,127
386,64,49.0,6.392823289999999,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 1 0 1 1 0 1 1 0 0 0
 1 0 1 0 0 1 1 0 1 0 1 0 0 1 0 1 0 1 0 0 1 0 0 1 0 1 1]",RHC,38,127
387,128,52.0,6.4053151360000005,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 0 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 0
 1 0 1 0 0 1 1 0 1 0 1 0 0 1 0 1 0 1 0 0 1 0 0 1 0 1 0]",RHC,38,127
388,256,54.0,6.429209361,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 0
 1 0 1 0 0 1 1 0 1 0 1 0 0 1 0 1 0 1 0 0 1 0 0 1 0 1 0]",RHC,38,127
389,512,54.0,6.475251952999999,"[0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 0
 1 0 1 0 0 1 1 0 1 0 1 0 0 1 0 1 0 1 0 0 1 0 0 1 0 1 0]",RHC,38,127
390,1,34.0,6.476686277000001,"[1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 1 1 0 0 0 0 0
 0 1 1 1 0 1 0 0 0 0 0 1 0 1 1 0 1 0 1 1 1 0 1 0 0 0 1]",RHC,39,127
391,2,34.0,6.477129419999999,"[1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 1 1 1 0 0 0 1 1 0 1 1 1 1 0 0 0 0 0
 0 1 1 1 0 1 0 0 0 0 0 1 0 1 1 0 1 0 1 1 1 0 1 0 0 0 1]",RHC,39,127
392,4,38.0,6.477794188999999,"[1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0 1 1 0 1 1 1 1 0 0 0 0 0
 0 1 1 1 0 1 0 1 0 0 0 1 0 1 1 0 1 0 1 1 1 0 1 0 0 0 1]",RHC,39,127
393,8,40.0,6.478765932,"[1 0 1 1 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0 1 1 0 1 1 1 1 0 0 0 0 1
 0 1 1 1 0 1 0 1 0 0 0 1 0 1 1 0 1 0 1 1 1 0 1 0 0 0 1]",RHC,39,127
394,16,44.0,6.480447336999999,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0 1 1 0 1 1 1 1 0 0 0 0 1
 0 1 1 1 0 1 0 1 0 0 0 1 0 1 1 0 1 0 1 0 1 0 1 0 0 0 1]",RHC,39,127
395,32,48.0,6.483601358,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0 1 1 0 1 1 1 1 0 1 0 0 1
 0 1 1 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 0 0 1]",RHC,39,127
396,64,52.0,6.489798635,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 0 1 1 0 1 1 1 1 0 1 0 0 1
 0 1 1 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1]",RHC,39,127
397,128,56.0,6.501271516999999,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 0 1 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1]",RHC,39,127
398,256,58.0,6.52505614,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1]",RHC,39,127
399,512,58.0,6.573094826,"[1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 0 1 0 1 0 0 1
 0 1 0 1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 0 1 0 1 0 1]",RHC,39,127
400,1,34.0,6.574599403000001,"[1 1 1 0 1 0 0 0 1 0 1 1 1 1 0 0 1 0 1 0 1 1 1 1 0 1 1 0 1 0 0 0 0 1 1 1 1
 0 1 1 0 1 0 1 1 1 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 1]",RHC,40,127
401,2,34.0,6.575048239999999,"[1 1 1 0 1 0 0 0 1 0 1 1 1 1 0 0 1 0 1 0 1 1 1 1 0 1 1 0 1 0 0 0 0 1 1 1 1
 0 1 1 0 1 0 1 1 1 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 1]",RHC,40,127
402,4,34.0,6.575702313999999,"[1 1 1 0 1 0 0 0 1 0 1 1 1 1 0 0 1 0 1 0 1 1 1 1 0 1 1 0 1 0 0 0 0 1 1 1 1
 0 1 1 0 1 0 1 1 1 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 1]",RHC,40,127
403,8,34.0,6.5767549800000005,"[1 1 1 0 1 0 0 0 1 0 1 1 1 1 0 0 1 0 1 0 1 1 1 1 0 1 1 0 1 0 0 0 0 1 1 1 1
 0 1 1 0 1 0 1 1 1 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 1]",RHC,40,127
404,16,38.0,6.578597449,"[1 1 1 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 1 0 1 1 1 1 0 1 1 0 1 0 1 0 0 1 1 1 1
 0 1 1 0 1 0 1 1 1 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 1]",RHC,40,127
405,32,42.0,6.582009034,"[1 1 1 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 1 0 1 1 1 1 0 1 1 0 1 0 1 0 0 1 1 0 1
 0 1 1 0 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 1 0 1]",RHC,40,127
406,64,48.0,6.588604677999999,"[1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 1 1 1 0 1 1 0 1 0 1 0 0 1 1 0 1
 0 1 1 0 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 1 0 1 0 1]",RHC,40,127
407,128,50.0,6.602526880999999,"[1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1 0 1 0 0 1 1 0 1
 0 1 1 0 1 0 1 0 1 1 0 0 0 0 1 0 1 0 1 1 0 0 1 0 1 0 1]",RHC,40,127
408,256,52.0,6.630390232,"[1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1 0 1 0 0 1 1 0 1
 0 1 1 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 1 1 0 0 1 0 1 0 1]",RHC,40,127
409,512,52.0,6.688898538,"[1 0 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 0 1 0 1 1 0 1 0 1 1 0 1 0 1 0 0 1 1 0 1
 0 1 1 0 1 0 1 0 1 1 0 0 1 0 1 0 1 0 1 1 0 0 1 0 1 0 1]",RHC,40,127
410,1,35.0,6.6904749720000005,"[1 0 1 1 1 1 1 0 1 1 0 0 1 1 0 1 0 1 0 0 1 1 0 1 1 0 0 1 1 0 1 0 0 0 1 1 0
 0 1 1 0 0 1 0 0 1 1 0 1 1 0 0 0 1 0 1 1 1 1 0 1 1 1 0]",RHC,41,127
411,2,37.0,6.690980293999999,"[1 0 1 1 1 1 1 0 1 1 0 0 1 1 0 1 0 1 0 0 1 1 0 1 1 0 0 1 1 0 1 0 0 0 1 1 0
 0 1 1 0 0 1 0 0 1 1 0 1 1 0 0 0 1 0 1 1 1 1 0 1 0 1 0]",RHC,41,127
